name,year,date,pitch,whip,inning,fati
최영필,2015,4-19,19,2.0,1.1,38.0
최영필,2015,4-23,14,1.0,1.0,21.0
최영필,2015,4-24,13,3.0,1.0,52.0
최영필,2015,4-26,6,1.0,0.2,18.0
최영필,2015,4-29,18,0.0,1.1,36.0
최영필,2015,5-1,14,0.0,1.0,42.0
최영필,2015,5-2,15,1.0,1.2,60.0
최영필,2015,5-6,9,2.0,0.1,13.5
최영필,2015,5-9,41,3.0,2.2,82.0
최영필,2015,5-14,15,1.0,1.0,15.0
최영필,2015,5-16,4,0.0,0.1,12.0
최영필,2015,5-19,20,2.0,0.2,40.0
최영필,2015,5-21,24,1.0,2.0,72.0
최영필,2015,5-26,8,1.0,1.0,8.0
최영필,2015,5-30,7,2.0,0.1,10.5
최영필,2015,6-2,11,1.0,1.0,22.0
최영필,2015,6-11,8,0.0,1.0,8.0
최영필,2015,6-13,9,0.0,1.0,27.0
최영필,2015,6-18,6,0.0,0.1,6.0
최영필,2015,6-19,20,1.0,1.2,80.0
최영필,2015,6-26,14,0.0,1.0,14.0
최영필,2015,7-1,28,0.0,2.0,28.0
최영필,2015,7-4,10,3.0,0.1,20.0
최영필,2015,7-5,19,4.0,1.0,76.0
최영필,2015,7-7,26,0.0,2.0,78.0
최영필,2015,7-8,18,2.0,1.0,72.0
최영필,2015,7-11,24,1.0,1.1,48.0
최영필,2015,7-14,10,1.0,0.2,20.0
최영필,2015,7-23,18,1.0,1.2,18.0
최영필,2015,7-26,12,1.0,0.2,24.0
최영필,2015,7-30,16,2.0,0.2,24.0
최영필,2015,7-31,14,0.0,1.0,56.0
최영필,2015,8-1,23,2.0,1.0,92.0
최영필,2015,8-5,21,3.0,0.1,31.5
최영필,2015,8-7,12,1.0,1.0,36.0
최영필,2015,8-12,13,2.0,1.0,13.0
최영필,2015,8-17,19,2.0,1.0,19.0
최영필,2015,8-23,10,1.0,1.0,10.0
최영필,2015,8-26,9,1.0,0.2,18.0
최영필,2015,8-28,26,0.0,2.1,78.0
최영필,2015,8-29,15,1.0,0.2,60.0
최영필,2015,9-2,13,2.0,1.1,19.5
최영필,2015,9-4,17,2.0,1.0,51.0
최영필,2015,9-5,6,0.0,1.0,24.0
최영필,2015,9-10,4,1.0,0.2,4.0
최영필,2015,9-12,10,0.0,1.0,30.0
최영필,2015,9-13,15,0.0,1.0,60.0
최영필,2015,9-16,18,0.0,1.1,36.0
최영필,2015,9-17,22,1.0,1.1,88.0
최영필,2015,9-20,18,1.0,1.1,36.0
최영필,2015,9-21,19,1.0,2.0,76.0
최영필,2016,4-5,18,1.0,1.1,18.0
최영필,2016,4-9,14,1.0,1.0,21.0
최영필,2016,4-10,7,0.0,0.2,28.0
최영필,2016,4-12,10,1.0,0.2,30.0
최영필,2016,4-14,21,5.0,0.1,63.0
최영필,2016,4-20,8,3.0,0.1,8.0
최영필,2016,4-24,25,3.0,1.0,37.5
최영필,2016,4-30,7,0.0,1.0,7.0
최영필,2016,5-4,24,1.0,1.0,36.0
최영필,2016,5-11,13,0.0,1.1,13.0
최영필,2016,5-15,38,6.0,2.1,57.0
최영필,2016,5-19,23,3.0,1.1,34.5
최영필,2016,5-22,11,1.0,0.1,22.0
최영필,2016,5-24,28,0.0,2.0,84.0
최영필,2016,5-26,12,0.0,1.1,36.0
최영필,2016,5-29,26,3.0,1.1,52.0
최영필,2016,5-31,5,0.0,0.1,15.0
최영필,2016,6-1,19,2.0,1.0,76.0
최영필,2016,6-8,13,2.0,0.2,13.0
최영필,2016,6-9,29,3.0,1.0,116.0
최영필,2016,6-14,14,2.0,0.1,14.0
최영필,2016,6-19,3,0.0,0.1,3.0
최영필,2016,6-21,37,1.0,2.0,111.0
최영필,2016,6-25,13,1.0,1.0,19.5
최영필,2016,6-28,42,4.0,2.2,84.0
최영필,2016,6-30,6,0.0,0.1,18.0
최영필,2016,7-2,19,3.0,0.2,57.0
최영필,2016,7-3,12,0.0,1.0,48.0
최영필,2016,7-6,12,1.0,1.0,24.0
최영필,2016,7-9,25,2.0,1.0,50.0
최영필,2016,7-14,12,1.0,0.2,12.0
최영필,2016,7-19,8,2.0,0.1,8.0
최영필,2016,7-22,10,0.0,0.2,20.0
최영필,2016,7-23,14,1.0,0.2,56.0
최영필,2016,7-26,14,1.0,1.0,28.0
최영필,2016,7-27,8,0.0,1.0,32.0
최영필,2016,7-29,34,4.0,3.0,102.0
최영필,2016,8-2,13,0.0,1.0,19.5
최영필,2016,8-4,42,5.0,3.2,126.0
최영필,2016,8-7,17,2.0,1.0,34.0
최영필,2016,8-10,18,1.0,2.0,36.0
최영필,2016,8-12,51,4.0,3.0,153.0
최영필,2016,8-14,6,1.0,0.1,18.0
최영필,2016,8-18,13,1.0,0.2,19.5
최영필,2016,8-20,7,1.0,0.1,21.0
최영필,2016,8-21,22,2.0,1.0,88.0
최영필,2016,8-24,9,0.0,1.0,18.0
최영필,2016,8-25,7,1.0,0.1,28.0
최영필,2016,9-7,32,2.0,1.2,32.0
최영필,2016,9-9,5,0.0,0.1,15.0
최영필,2016,9-14,13,1.0,0.2,13.0
최영필,2016,9-19,18,1.0,1.0,18.0
최영필,2016,9-23,14,1.0,1.0,21.0
최영필,2016,10-8,4,1.0,0.1,4.0
신재웅,2014,5-1,66,9.0,3.2,66.0
신재웅,2014,5-5,19,2.0,0.2,28.5
신재웅,2014,5-7,70,7.0,4.1,210.0
신재웅,2014,5-11,54,4.0,3.0,81.0
신재웅,2014,5-14,8,1.0,0.1,16.0
신재웅,2014,5-15,21,2.0,0.2,84.0
신재웅,2014,5-22,34,3.0,1.2,34.0
신재웅,2014,5-23,6,1.0,0.0,24.0
신재웅,2014,5-25,6,0.0,0.1,18.0
신재웅,2014,5-27,7,0.0,1.0,21.0
신재웅,2014,5-29,11,1.0,0.2,33.0
신재웅,2014,6-7,24,1.0,2.0,24.0
신재웅,2014,6-11,15,2.0,0.2,22.5
신재웅,2014,6-13,6,0.0,1.0,18.0
신재웅,2014,6-15,21,2.0,1.1,63.0
신재웅,2014,6-18,32,2.0,1.2,64.0
신재웅,2014,6-21,4,0.0,0.1,8.0
신재웅,2014,6-24,13,0.0,1.1,26.0
신재웅,2014,6-27,11,0.0,1.0,22.0
신재웅,2014,6-28,10,1.0,0.2,40.0
신재웅,2014,6-29,37,2.0,2.1,148.0
신재웅,2014,7-1,18,1.0,1.0,54.0
신재웅,2014,7-3,21,3.0,0.1,63.0
신재웅,2014,7-4,14,1.0,1.0,56.0
신재웅,2014,7-8,29,0.0,2.2,43.5
신재웅,2014,7-9,21,1.0,1.0,84.0
신재웅,2014,7-15,2,0.0,0.1,2.0
신재웅,2014,7-16,12,1.0,1.0,48.0
신재웅,2014,7-22,11,2.0,0.2,11.0
신재웅,2014,7-24,41,1.0,3.0,123.0
신재웅,2014,7-27,26,1.0,2.0,52.0
신재웅,2014,7-29,27,3.0,1.2,81.0
신재웅,2014,7-31,25,5.0,1.0,75.0
신재웅,2014,8-1,4,1.0,0.0,16.0
신재웅,2014,8-8,26,2.0,1.1,26.0
신재웅,2014,8-11,12,2.0,1.0,24.0
신재웅,2014,8-13,36,3.0,2.1,108.0
신재웅,2014,8-15,9,0.0,0.2,27.0
신재웅,2014,8-20,11,1.0,1.0,11.0
신재웅,2014,8-23,1,0.0,0.2,2.0
신재웅,2014,8-24,11,1.0,0.0,44.0
신재웅,2014,8-27,14,2.0,0.2,28.0
신재웅,2014,8-30,5,1.0,0.0,10.0
신재웅,2014,8-31,29,2.0,2.0,116.0
신재웅,2014,9-4,7,0.0,0.2,10.5
신재웅,2014,9-5,12,0.0,0.2,48.0
신재웅,2014,9-7,32,4.0,1.2,96.0
신재웅,2014,9-9,20,3.0,1.0,60.0
신재웅,2014,10-3,7,1.0,0.0,7.0
신재웅,2014,10-4,5,0.0,0.1,20.0
신재웅,2014,10-6,7,0.0,0.1,21.0
신재웅,2014,10-7,20,2.0,0.2,80.0
신재웅,2014,10-9,17,1.0,1.2,51.0
신재웅,2014,10-11,5,0.0,0.1,15.0
신재웅,2014,10-12,8,1.0,0.2,32.0
신재웅,2014,10-15,9,0.0,1.0,18.0
신재웅,2014,10-17,22,2.0,1.0,66.0
신재웅,2014,10-19,19,0.0,1.1,57.0
신재웅,2014,10-22,14,2.0,1.0,28.0
신재웅,2014,10-24,19,2.0,0.2,57.0
신재웅,2014,10-25,8,2.0,0.0,32.0
신재웅,2014,10-28,5,1.0,0.1,10.0
신재웅,2014,10-31,9,0.0,1.0,18.0
신재웅,2015,3-29,24,4.0,1.1,24.0
신재웅,2015,3-31,7,1.0,0.1,21.0
신재웅,2015,4-1,5,1.0,0.0,20.0
신재웅,2015,4-5,11,0.0,1.1,16.5
신재웅,2015,4-9,25,2.0,1.1,37.5
신재웅,2015,4-11,24,5.0,1.0,72.0
신재웅,2015,4-15,12,1.0,1.0,18.0
신재웅,2015,4-29,38,3.0,1.2,38.0
신재웅,2015,5-3,34,3.0,2.2,51.0
신재웅,2015,5-6,7,1.0,0.0,14.0
신재웅,2015,5-9,10,0.0,1.0,20.0
신재웅,2015,5-14,10,1.0,0.1,10.0
신재웅,2015,5-16,22,2.0,0.1,66.0
신재웅,2015,5-19,9,2.0,0.0,18.0
신재웅,2015,5-20,16,3.0,0.1,64.0
신재웅,2015,5-22,15,3.0,0.1,45.0
신재웅,2015,5-27,23,1.0,1.1,23.0
신재웅,2015,5-29,24,3.0,1.1,72.0
신재웅,2015,5-31,50,3.0,3.0,150.0
신재웅,2015,6-7,24,3.0,1.2,24.0
신재웅,2015,6-9,36,4.0,1.1,108.0
신재웅,2015,6-23,14,1.0,1.0,14.0
신재웅,2015,6-25,26,4.0,1.0,78.0
신재웅,2015,6-26,7,2.0,0.0,28.0
신재웅,2015,7-7,14,2.0,0.2,14.0
신재웅,2015,7-10,29,1.0,1.2,58.0
신재웅,2015,7-11,40,3.0,3.0,160.0
신재웅,2015,7-16,9,1.0,0.2,9.0
신재웅,2015,7-22,2,0.0,0.1,2.0
신재웅,2015,7-26,3,0.0,0.1,4.5
신재웅,2015,7-29,7,1.0,0.2,14.0
신재웅,2015,7-30,2,1.0,0.0,8.0
신재웅,2015,7-31,9,1.0,0.1,36.0
신재웅,2015,8-1,20,2.0,1.1,80.0
신재웅,2015,8-4,13,0.0,1.0,26.0
신재웅,2015,8-5,7,0.0,0.2,28.0
신재웅,2015,8-6,18,2.0,0.2,72.0
신재웅,2015,8-8,14,0.0,1.0,42.0
신재웅,2015,8-11,2,1.0,0.0,4.0
신재웅,2015,8-14,11,1.0,0.2,22.0
신재웅,2015,8-15,13,2.0,0.2,52.0
신재웅,2015,8-18,7,0.0,1.0,14.0
신재웅,2015,8-19,17,0.0,1.0,68.0
신재웅,2015,8-20,10,1.0,0.1,40.0
신재웅,2015,8-21,6,0.0,1.0,24.0
신재웅,2015,8-22,13,1.0,0.2,52.0
신재웅,2015,8-25,16,0.0,1.0,32.0
신재웅,2015,8-26,2,1.0,0.0,8.0
신재웅,2015,8-27,8,2.0,0.0,32.0
신재웅,2015,8-30,8,0.0,0.2,16.0
신재웅,2015,9-1,3,2.0,0.0,9.0
신재웅,2015,9-6,14,1.0,1.0,14.0
신재웅,2015,9-11,32,4.0,1.1,32.0
신재웅,2015,9-15,12,1.0,1.0,18.0
신재웅,2015,9-16,11,1.0,0.1,44.0
신재웅,2015,9-18,5,0.0,0.1,15.0
신재웅,2015,9-24,13,1.0,1.0,13.0
신재웅,2015,9-25,13,1.0,0.1,52.0
신재웅,2015,9-26,8,0.0,0.2,32.0
신재웅,2015,9-30,1,0.0,0.0,1.5
신재웅,2015,10-2,20,2.0,1.1,60.0
신재웅,2016,4-2,6,1.0,0.1,6.0
신재웅,2016,4-3,5,2.0,0.1,20.0
신재웅,2016,4-12,8,0.0,0.2,8.0
신재웅,2016,4-14,13,2.0,0.1,39.0
신재웅,2016,4-15,6,0.0,0.2,24.0
신재웅,2016,4-19,3,0.0,0.1,4.5
신재웅,2016,4-21,13,1.0,0.2,39.0
신재웅,2016,4-22,26,3.0,0.1,104.0
신재웅,2016,4-26,6,0.0,0.1,9.0
신재웅,2016,4-27,4,0.0,0.1,16.0
신재웅,2016,4-28,7,0.0,0.1,28.0
신재웅,2016,4-30,21,2.0,0.2,63.0
신재웅,2016,5-5,15,1.0,1.0,15.0
신재웅,2016,5-7,7,0.0,0.1,21.0
신재웅,2016,5-8,5,1.0,0.1,20.0
신재웅,2016,5-10,5,1.0,0.0,15.0
신재웅,2016,5-21,5,0.0,0.2,5.0
신재웅,2016,5-26,19,2.0,0.1,19.0
신재웅,2016,5-27,5,0.0,0.1,20.0
신재웅,2016,5-29,8,1.0,1.0,24.0
신재웅,2016,5-31,13,0.0,0.2,39.0
신재웅,2016,6-2,1,0.0,0.0,3.0
신재웅,2016,6-3,2,0.0,0.1,8.0
신재웅,2016,6-5,18,2.0,0.2,54.0
신재웅,2016,6-7,9,1.0,0.0,27.0
신재웅,2016,6-8,6,1.0,0.0,24.0
신재웅,2016,8-7,16,3.0,1.0,16.0
신재웅,2016,8-9,33,2.0,2.0,99.0
신재웅,2016,8-16,17,0.0,1.0,17.0
신재웅,2016,8-17,6,0.0,0.2,24.0
신재웅,2016,8-19,3,1.0,0.1,9.0
신재웅,2016,8-21,11,1.0,0.1,33.0
신재웅,2016,9-14,10,2.0,0.0,10.0
신재웅,2016,9-15,10,0.0,1.0,40.0
신재웅,2016,9-16,19,3.0,0.2,76.0
김세현,2014,4-1,17,1.0,1.0,17.0
김세현,2014,4-2,43,3.0,2.0,172.0
김세현,2014,5-5,22,5.0,1.0,22.0
김세현,2014,5-28,33,2.0,2.0,33.0
김세현,2014,5-31,63,8.0,3.1,126.0
김세현,2014,6-3,23,2.0,1.0,46.0
김세현,2014,6-4,24,3.0,1.0,96.0
김세현,2014,6-6,69,5.0,3.0,207.0
김세현,2014,6-18,29,1.0,2.0,29.0
김세현,2014,06-20,8,0.0,0.2,24.0
김세현,2014,6-21,30,4.0,1.2,120.0
김세현,2014,6-24,26,2.0,1.1,52.0
김세현,2014,6-26,33,3.0,2.0,99.0
김세현,2014,7-1,31,3.0,0.2,31.0
김세현,2014,7-3,19,3.0,0.1,57.0
김세현,2014,7-9,14,1.0,1.0,14.0
김세현,2014,7-12,13,1.0,1.1,26.0
김세현,2014,7-13,22,5.0,0.1,88.0
김세현,2014,7-27,14,3.0,0.0,14.0
김세현,2014,7-28,32,2.0,1.2,128.0
김세현,2014,07-31,48,3.0,2.1,96.0
김세현,2014,8-4,60,7.0,2.2,90.0
김세현,2014,8-7,23,3.0,1.0,46.0
김세현,2014,8-9,27,4.0,1.0,81.0
김세현,2014,8-12,19,2.0,1.2,38.0
김세현,2014,8-14,29,1.0,1.2,87.0
김세현,2014,8-16,15,2.0,0.0,45.0
김세현,2014,8-28,33,3.0,1.0,33.0
김세현,2014,9-9,27,5.0,0.2,27.0
김세현,2014,9-11,11,0.0,1.0,33.0
김세현,2014,10-03,19,1.0,1.1,19.0
김세현,2014,10-7,15,1.0,1.0,22.5
김세현,2014,10-11,20,0.0,2.0,30.0
김세현,2014,10-15,14,2.0,0.1,21.0
김세현,2014,10-28,12,0.0,0.2,12.0
김세현,2014,11-5,22,2.0,0.2,22.0
김세현,2014,11-11,19,2.0,1.2,19.0
김세현,2015,3-28,18,1.0,1.0,18.0
김세현,2015,3-29,13,1.0,1.1,52.0
김세현,2015,4-1,14,1.0,0.2,28.0
김세현,2015,04-04,23,3.0,0.2,46.0
김세현,2015,4-5,11,1.0,0.1,44.0
김세현,2015,4-8,19,2.0,1.1,38.0
김세현,2015,4-10,14,2.0,1.0,42.0
김세현,2015,4-15,11,0.0,1.0,11.0
김세현,2015,4-17,23,2.0,1.1,69.0
김세현,2015,4-18,18,0.0,1.0,72.0
김세현,2015,4-22,20,3.0,0.2,30.0
김세현,2015,04-23,17,2.0,0.1,68.0
김세현,2015,4-25,12,0.0,1.0,36.0
김세현,2015,4-30,23,0.0,2.0,23.0
김세현,2015,5-3,15,0.0,2.0,30.0
김세현,2015,5-5,12,0.0,1.0,36.0
김세현,2015,5-10,45,6.0,1.0,45.0
김세현,2015,05-12,5,1.0,0.1,15.0
김세현,2015,5-13,19,0.0,2.0,76.0
김세현,2015,5-14,20,2.0,2.0,80.0
김세현,2015,5-16,14,2.0,0.2,42.0
김세현,2015,5-21,23,3.0,1.0,34.5
김세현,2015,5-24,9,0.0,1.0,18.0
김세현,2015,5-26,16,1.0,1.0,48.0
김세현,2015,5-28,22,2.0,0.2,66.0
김세현,2015,5-30,29,0.0,2.0,87.0
김세현,2015,6-2,23,3.0,1.1,46.0
김세현,2015,6-3,31,5.0,1.0,124.0
김세현,2015,6-6,23,0.0,2.0,46.0
김세현,2015,6-9,25,2.0,1.2,50.0
김세현,2015,6-11,22,1.0,1.2,66.0
김세현,2015,6-12,22,1.0,1.0,88.0
김세현,2015,6-18,11,0.0,1.0,11.0
김세현,2015,6-21,38,2.0,3.0,76.0
김세현,2015,6-26,16,2.0,0.2,16.0
김세현,2015,6-28,9,1.0,1.0,27.0
김세현,2015,7-1,21,3.0,0.2,42.0
김세현,2015,7-3,22,4.0,1.0,66.0
김세현,2015,7-5,20,2.0,1.2,60.0
김세현,2015,7-7,16,0.0,1.0,48.0
김세현,2015,7-8,20,1.0,1.0,80.0
김세현,2015,7-10,13,0.0,1.1,39.0
김세현,2015,7-11,22,3.0,2.0,88.0
김세현,2015,7-22,18,2.0,1.1,18.0
김세현,2015,7-28,18,2.0,1.0,18.0
김세현,2015,7-30,25,1.0,2.0,75.0
김세현,2015,7-31,16,2.0,1.0,64.0
김세현,2015,8-2,22,1.0,1.2,66.0
김세현,2015,8-7,24,2.0,2.0,24.0
김세현,2015,8-11,20,2.0,1.0,30.0
김세현,2015,8-12,75,7.0,5.1,300.0
김세현,2015,8-17,78,10.0,3.2,78.0
김세현,2015,8-23,81,7.0,4.2,81.0
김세현,2015,8-30,74,7.0,4.0,74.0
김세현,2015,9-5,99,6.0,9.0,99.0
김세현,2016,4-2,24,3.0,1.0,24.0
김세현,2016,4-3,23,2.0,1.1,92.0
김세현,2016,4-6,11,1.0,1.0,22.0
김세현,2016,4-9,14,0.0,1.0,28.0
김세현,2016,4-10,13,1.0,1.0,52.0
김세현,2016,4-12,10,0.0,1.0,30.0
김세현,2016,4-13,15,2.0,1.0,60.0
김세현,2016,4-17,14,0.0,1.0,21.0
김세현,2016,4-19,11,0.0,1.0,33.0
김세현,2016,4-24,19,2.0,1.0,19.0
김세현,2016,4-28,19,1.0,1.2,28.5
김세현,2016,5-4,8,1.0,1.0,8.0
김세현,2016,5-7,9,0.0,1.0,18.0
김세현,2016,5-8,12,3.0,0.1,48.0
김세현,2016,5-15,13,3.0,1.1,13.0
김세현,2016,5-17,14,1.0,1.0,42.0
김세현,2016,5-18,4,0.0,0.1,16.0
김세현,2016,5-21,17,1.0,1.0,34.0
김세현,2016,5-24,15,0.0,1.0,30.0
김세현,2016,5-26,10,2.0,0.0,30.0
김세현,2016,5-28,9,0.0,1.0,27.0
김세현,2016,5-29,18,3.0,1.0,72.0
김세현,2016,6-1,7,1.0,1.0,14.0
김세현,2016,6-5,17,1.0,1.0,25.5
김세현,2016,6-10,21,2.0,1.0,21.0
김세현,2016,6-11,13,0.0,1.0,52.0
김세현,2016,6-14,12,0.0,1.0,24.0
김세현,2016,6-16,13,1.0,1.1,39.0
김세현,2016,6-18,10,1.0,1.0,30.0
김세현,2016,6-21,15,0.0,1.0,30.0
김세현,2016,6-22,17,2.0,1.0,68.0
김세현,2016,6-24,4,1.0,0.1,12.0
김세현,2016,6-25,22,3.0,1.0,88.0
김세현,2016,6-29,4,1.0,0.1,6.0
김세현,2016,7-1,4,0.0,0.2,12.0
김세현,2016,7-2,20,2.0,1.0,80.0
김세현,2016,7-3,25,4.0,0.2,100.0
김세현,2016,7-6,17,3.0,1.0,34.0
김세현,2016,7-9,24,1.0,1.0,48.0
김세현,2016,7-10,7,0.0,1.0,28.0
김세현,2016,7-12,22,3.0,1.0,66.0
김세현,2016,7-13,14,1.0,1.1,56.0
김세현,2016,7-20,15,1.0,1.0,15.0
김세현,2016,7-21,10,0.0,1.0,40.0
김세현,2016,7-27,10,0.0,1.0,10.0
김세현,2016,7-29,21,1.0,1.2,63.0
김세현,2016,8-4,19,1.0,1.1,19.0
김세현,2016,8-7,17,1.0,1.1,34.0
김세현,2016,8-9,21,2.0,1.1,63.0
김세현,2016,8-18,9,1.0,0.2,9.0
김세현,2016,8-20,7,0.0,1.1,21.0
김세현,2016,8-21,14,1.0,1.0,56.0
김세현,2016,8-27,11,0.0,1.0,11.0
김세현,2016,9-2,17,1.0,2.0,17.0
김세현,2016,9-3,24,5.0,1.0,96.0
김세현,2016,9-10,25,3.0,1.0,25.0
김세현,2016,9-14,7,0.0,1.0,10.5
김세현,2016,9-15,9,0.0,1.0,36.0
김세현,2016,9-21,10,1.0,1.0,10.0
김세현,2016,10-2,20,0.0,1.0,20.0
김세현,2016,10-4,14,0.0,1.0,42.0
김세현,2016,10-9,23,2.0,1.0,23.0
김세현,2016,10-14,15,1.0,1.1,15.0
김세현,2016,10-17,24,3.0,1.0,48.0
임정우,2014,4-26,16,1.0,1.0,16.0
임정우,2014,4-29,76,4.0,5.1,152.0
임정우,2014,5-4,23,1.0,2.0,23.0
임정우,2014,5-8,109,11.0,7.0,163.5
임정우,2014,5-14,44,3.0,2.1,44.0
임정우,2014,5-24,82,7.0,5.0,82.0
임정우,2014,5-30,27,5.0,1.0,27.0
임정우,2014,6-7,36,4.0,2.1,36.0
임정우,2014,6-11,102,7.0,5.2,153.0
임정우,2014,6-18,75,10.0,2.2,75.0
임정우,2014,6-24,98,8.0,5.2,98.0
임정우,2014,6-29,29,4.0,0.1,29.0
임정우,2014,7-5,76,7.0,5.0,76.0
임정우,2014,7-10,16,1.0,1.0,16.0
임정우,2014,7-29,80,7.0,4.0,80.0
임정우,2014,8-12,62,5.0,4.2,62.0
임정우,2014,8-20,18,2.0,1.2,18.0
임정우,2014,8-24,24,0.0,2.0,36.0
임정우,2014,8-28,45,3.0,3.1,67.5
임정우,2014,8-31,36,5.0,2.0,72.0
임정우,2014,9-4,24,2.0,2.0,36.0
임정우,2014,9-9,36,3.0,2.0,36.0
임정우,2014,10-4,14,0.0,1.0,14.0
임정우,2014,10-9,43,3.0,3.2,43.0
임정우,2014,10-17,10,2.0,0.2,10.0
임정우,2014,10-19,11,1.0,1.0,33.0
임정우,2014,10-25,19,2.0,1.0,19.0
임정우,2014,10-27,22,1.0,1.2,66.0
임정우,2014,10-30,53,3.0,3.1,106.0
임정우,2015,4-1,63,5.0,4.1,63.0
임정우,2015,4-7,87,10.0,5.1,87.0
임정우,2015,4-18,87,7.0,5.0,87.0
임정우,2015,4-24,85,7.0,6.0,85.0
임정우,2015,4-30,77,8.0,4.0,77.0
임정우,2015,5-6,93,8.0,4.2,93.0
임정우,2015,5-15,90,9.0,4.2,90.0
임정우,2015,5-19,32,4.0,1.0,48.0
임정우,2015,5-22,25,2.0,1.0,50.0
임정우,2015,5-24,57,6.0,2.2,171.0
임정우,2015,5-27,13,2.0,0.1,26.0
임정우,2015,5-28,24,3.0,1.1,96.0
임정우,2015,5-30,15,1.0,1.1,45.0
임정우,2015,6-5,32,3.0,1.0,32.0
임정우,2015,6-6,22,3.0,1.1,88.0
임정우,2015,6-9,25,2.0,1.1,50.0
임정우,2015,6-12,58,5.0,3.2,116.0
임정우,2015,6-18,78,5.0,5.1,78.0
임정우,2015,6-24,96,9.0,5.0,96.0
임정우,2015,7-1,27,3.0,1.2,27.0
임정우,2015,7-5,52,9.0,2.1,78.0
임정우,2015,7-9,33,1.0,2.0,49.5
임정우,2015,7-10,14,1.0,0.1,56.0
임정우,2015,7-11,18,2.0,1.0,72.0
임정우,2015,7-14,15,1.0,0.2,30.0
임정우,2015,7-21,25,3.0,0.2,25.0
임정우,2015,7-29,23,1.0,1.1,23.0
임정우,2015,7-30,27,1.0,1.0,108.0
임정우,2015,8-1,24,1.0,1.2,72.0
임정우,2015,8-5,18,1.0,1.1,27.0
임정우,2015,8-6,34,4.0,1.2,136.0
임정우,2015,8-8,30,2.0,2.0,90.0
임정우,2015,8-11,32,2.0,1.2,64.0
임정우,2015,8-15,18,2.0,1.2,27.0
임정우,2015,8-17,10,0.0,1.1,30.0
임정우,2015,8-19,35,5.0,0.2,105.0
임정우,2015,8-21,9,0.0,0.2,27.0
임정우,2015,8-22,14,3.0,0.2,56.0
임정우,2015,8-23,41,2.0,3.0,164.0
임정우,2015,8-27,25,4.0,1.0,37.5
임정우,2015,8-29,19,0.0,2.0,57.0
임정우,2015,9-2,25,2.0,1.2,37.5
임정우,2015,9-3,41,5.0,2.0,164.0
임정우,2015,9-6,28,3.0,1.1,56.0
임정우,2015,9-8,23,3.0,1.2,69.0
임정우,2015,9-13,17,0.0,1.2,17.0
임정우,2015,9-20,26,1.0,1.2,26.0
임정우,2015,9-25,6,0.0,0.2,6.0
임정우,2015,9-28,2,0.0,0.1,4.0
임정우,2015,10-1,10,2.0,1.0,20.0
임정우,2015,10-2,19,1.0,1.0,76.0
임정우,2015,10-3,8,0.0,0.1,32.0
임정우,2015,10-6,15,1.0,1.1,30.0
임정우,2016,4-1,33,3.0,1.2,33.0
임정우,2016,4-2,9,2.0,1.0,36.0
임정우,2016,4-7,28,3.0,1.1,28.0
임정우,2016,4-8,15,2.0,0.1,60.0
임정우,2016,4-10,2,0.0,0.1,6.0
임정우,2016,4-12,18,3.0,0.1,54.0
임정우,2016,4-14,14,1.0,1.0,42.0
임정우,2016,4-17,9,0.0,0.2,18.0
임정우,2016,4-20,16,1.0,1.2,32.0
임정우,2016,4-23,9,0.0,1.0,18.0
임정우,2016,4-24,15,0.0,1.0,60.0
임정우,2016,4-29,26,4.0,1.1,26.0
임정우,2016,5-1,27,2.0,1.1,81.0
임정우,2016,5-5,44,4.0,2.0,66.0
임정우,2016,5-8,13,3.0,0.1,26.0
임정우,2016,5-12,14,0.0,1.0,21.0
임정우,2016,5-13,25,1.0,1.2,100.0
임정우,2016,5-17,19,1.0,1.0,28.5
임정우,2016,5-18,15,1.0,1.0,60.0
임정우,2016,5-20,11,0.0,1.0,33.0
임정우,2016,5-22,29,3.0,1.1,87.0
임정우,2016,5-27,9,1.0,0.2,9.0
임정우,2016,5-31,23,1.0,2.0,34.5
임정우,2016,6-3,26,1.0,1.0,52.0
임정우,2016,6-5,11,0.0,1.0,33.0
임정우,2016,6-7,20,5.0,0.1,60.0
임정우,2016,6-10,25,3.0,1.1,50.0
임정우,2016,6-11,11,1.0,1.0,44.0
임정우,2016,6-12,16,4.0,1.0,64.0
임정우,2016,6-14,19,4.0,0.0,57.0
임정우,2016,6-19,15,2.0,1.0,15.0
임정우,2016,6-21,21,2.0,1.1,63.0
임정우,2016,6-24,20,1.0,1.0,40.0
임정우,2016,6-25,28,6.0,0.2,112.0
임정우,2016,7-2,9,2.0,0.1,9.0
임정우,2016,7-7,17,2.0,1.2,17.0
임정우,2016,7-9,33,4.0,0.2,99.0
임정우,2016,7-12,16,0.0,1.2,32.0
임정우,2016,7-19,22,2.0,1.0,22.0
임정우,2016,7-23,21,2.0,1.2,31.5
임정우,2016,7-24,8,1.0,0.1,32.0
임정우,2016,7-27,12,0.0,1.0,24.0
임정우,2016,7-28,32,2.0,1.1,128.0
임정우,2016,8-3,18,1.0,1.1,18.0
임정우,2016,8-4,32,4.0,1.0,128.0
임정우,2016,8-6,22,1.0,1.1,66.0
임정우,2016,8-10,13,0.0,1.0,19.5
임정우,2016,8-11,17,1.0,1.0,68.0
임정우,2016,8-16,14,1.0,0.2,14.0
임정우,2016,8-19,17,0.0,1.2,34.0
